N,P,K,temperature,humidity,ph,rainfall,predict
17,134,137,20.17859002,24.03954078,4.30955688,20.37412255,,kidneybeans
39,30,100,20.97642568,64.57131542,4.352043128,59.85596867,,kidneybeans
33,105,81,12.45306827,73.62884739,4.169192706,79.920221,,grapes
12,115,83,35.86366966,49.5628033,6.48032091,42.07274727,,kidneybeans
73,8,120,23.60793997,67.83972259,6.987311428,281.7181989,,mango
0,82,100,18.14745911,92.31386141,6.537415886,83.91712755,,mango
51,101,43,26.27594188,10.80964519,5.632930443,24.1736277,,mango
108,98,110,35.03784811,97.3820123,8.635226156,263.8543054,,grapes
117,4,31,29.89003981,97.81702471,7.829748677,104.1489116,,kidneybeans
109,88,31,17.55332122,87.94937128,4.360528889,212.5360276,,grapes
106,28,148,39.56549446,44.13226547,6.558777119,167.9856828,,kidneybeans
72,57,130,12.53057015,53.81394599,8.120999504,290.9485699,,kidneybeans
18,124,56,24.05742069,95.3408573,6.414556977,132.3033399,,coffee
140,65,112,30.49733444,48.77211915,6.835506167,20.89520435,,kidneybeans
102,18,42,13.38828803,49.86703165,8.662266779,44.9791554,,kidneybeans
147,27,13,24.63418874,30.20735759,5.674716597,297.2987009,,grapes
65,144,139,15.22029729,40.26400532,6.266773257,55.67878268,,kidneybeans
32,11,121,38.77530915,42.50362434,7.285346976,34.84566807,,kidneybeans
54,88,145,26.17842047,52.49345043,4.628901686,59.69420833,,grapes
104,107,147,14.25980136,41.9757428,6.538483596,203.2139552,,kidneybeans
32,131,122,23.20981171,16.11673768,4.135130314,153.944723,,kidneybeans
114,108,59,18.91182757,69.6764394,6.872880793,216.2120834,,kidneybeans
84,7,62,11.63402146,30.99510918,6.988599905,286.6905718,,kidneybeans
6,107,134,35.43522889,74.1564775,4.133152203,277.0323603,,grapes
132,109,103,36.51185471,20.36456232,7.883205642,251.8533449,,kidneybeans
136,113,60,10.10878213,69.98636068,8.203609633,224.1747129,,kidneybeans
59,34,0,26.32057555,83.60760763,8.918460484,157.8517027,,kidneybeans
45,57,97,30.32078632,16.93455229,6.58284218,23.55880646,,kidneybeans
52,36,126,28.11080545,84.73731241,6.581138479,179.7931735,,grapes
77,66,68,17.3094999,98.78687563,8.126596364,203.1093758,,kidneybeans
18,118,50,25.47818973,39.79755621,6.979841517,148.2935004,,coffee
118,90,90,11.84705889,47.41874735,8.093137066,147.8676705,,coffee
17,4,19,14.76656478,25.48943961,6.312734075,97.36430546,,kidneybeans
17,62,2,35.6757665,95.60679495,7.106171267,25.5616492,,kidneybeans
2,12,16,29.84474674,94.7177612,5.357596975,164.0075646,,mango
34,61,31,15.12966194,24.07945629,4.14532522,63.62581057,,grapes
59,78,51,19.37897117,63.99355222,6.471910254,235.4332713,,kidneybeans
47,56,82,37.86075588,93.94437738,7.383526152,83.35606063,,kidneybeans
77,117,149,37.11191257,35.90341204,5.111676144,222.9848987,,kidneybeans
142,127,57,34.04498581,40.28728623,6.887303228,231.4222968,,kidneybeans
68,92,13,11.63530213,40.34359066,8.19644216,179.8839696,,kidneybeans
87,63,142,17.79190186,10.50706476,8.332889982,152.6487168,,kidneybeans
113,81,104,39.95283858,53.45919742,8.78651179,246.1115076,,kidneybeans
97,106,144,29.32768348,48.03438106,6.887338719,43.11193073,,kidneybeans
0,86,13,27.28370279,27.14583289,5.012648458,28.29363142,,mango
104,19,19,29.59176326,30.37338782,5.360093901,243.9435685,,kidneybeans
40,130,42,32.4297196,23.51413732,5.644705008,73.31017793,,kidneybeans
3,133,85,35.74620419,52.39434977,7.289217623,150.4007368,,kidneybeans
78,96,1,24.27814967,28.09003137,7.514992462,178.2163774,,coffee
148,142,131,36.89301194,37.45933749,5.858678917,109.1837145,,kidneybeans
40,62,70,31.40218069,54.59496695,6.672531931,153.4952345,,kidneybeans
87,63,69,32.10875638,98.92324271,6.514932,240.3675399,,kidneybeans
63,77,18,21.03109734,82.66036593,5.951976037,223.369607,,kidneybeans
112,92,25,25.44675394,66.94053805,4.303163749,247.4166946,,kidneybeans
25,139,73,32.55831699,95.37574807,4.073899594,107.8076745,,coffee
110,71,17,37.02367008,53.39775363,7.370509271,24.65329232,,kidneybeans
66,43,38,31.88453325,55.59228767,8.623199351,46.70231149,,kidneybeans
135,46,123,28.14165268,89.97589345,4.854145041,194.8715945,,grapes
146,148,87,36.79620214,55.72454055,5.532130662,69.93666601,,coffee
52,78,81,33.99003674,59.60472853,4.659784404,252.1640669,,grapes
148,79,77,17.90724341,59.27102678,8.894418851,204.8570175,,kidneybeans
146,21,90,33.68165502,52.90449908,8.676211591,108.9057122,,coffee
146,142,97,24.80509822,40.40503472,6.566156342,93.35965621,,coffee
15,21,125,21.58729483,20.05248518,4.604446253,87.05663565,,coffee
145,92,26,20.23775765,48.18875183,6.746721299,206.5522157,,coffee
10,41,48,14.462317,94.95095562,5.111504114,137.0226404,,grapes
62,137,2,25.39613735,43.39283564,7.547535582,104.8838081,,kidneybeans
134,56,15,32.05080347,49.6158916,5.963231996,36.67419937,,kidneybeans
59,88,59,38.96892065,14.42032091,7.269125919,59.55283244,,kidneybeans
115,149,15,39.69709589,47.82692482,4.063815049,154.4740573,,kidneybeans
75,132,86,28.7004805,80.17220413,4.485862189,166.3460131,,coffee
107,47,118,39.58933709,56.56447055,4.49428201,298.9477046,,kidneybeans
131,128,147,18.81629041,48.36935803,8.019254715,134.5888998,,kidneybeans
88,53,95,31.62648047,68.69564482,7.17222331,13.55258159,,kidneybeans
82,8,45,33.88802172,53.21779867,8.842638959,120.4562102,,kidneybeans
147,90,67,23.18374764,93.68703992,4.617107868,268.6938829,,grapes
40,83,112,19.12819956,30.39421496,6.420237724,131.9712974,,kidneybeans
136,63,68,16.81185591,34.69394479,7.027737339,178.2274039,,kidneybeans
7,142,123,20.65449495,35.06509875,4.477164442,295.4259747,,grapes
146,50,112,12.72567028,67.111873,7.970639506,274.2603832,,coffee
54,65,18,37.47235508,93.27353449,6.825323334,205.5451633,,grapes
133,103,54,15.8467802,79.34419423,5.314487777,237.1344493,,coffee
9,46,118,34.32747314,23.73538957,5.750557575,194.0661452,,coffee
113,118,127,22.10322349,30.26901196,5.141782686,82.70829408,,kidneybeans
35,55,55,36.92503925,18.09242995,4.929404029,38.67505116,,kidneybeans
135,109,112,18.97036743,90.33353157,6.464543038,145.0101332,,grapes
100,13,141,35.1960889,36.01834153,5.751513067,230.0632581,,banana
129,100,130,15.11835419,82.22146644,8.247216171,240.0511151,,kidneybeans
101,103,104,38.49724732,48.58459759,4.600802193,232.3199993,,kidneybeans
5,1,144,12.97607762,38.07306651,6.670602051,220.9069605,,coffee
38,9,39,37.65919691,61.26943316,4.296945545,105.0347188,,kidneybeans
140,73,81,17.10837423,51.07553536,6.585776118,44.11450319,,kidneybeans
21,63,91,20.64880954,63.08957815,5.923876419,106.7079179,,grapes
108,120,37,16.67453525,92.87179783,4.287706047,167.6662409,,grapes
87,119,80,12.92390121,99.99342913,4.646709843,170.4796756,,kidneybeans
109,124,57,19.1329378,35.22625592,6.688061016,89.94565926,,grapes
127,123,24,11.67663571,65.28477606,7.05828657,175.0981621,,kidneybeans
139,34,77,18.70548764,86.99417397,4.575165697,119.0612917,,kidneybeans
52,57,140,11.07066868,35.03986227,5.559903695,140.5872187,,grapes
24,81,16,35.91350569,89.60503143,4.225079005,218.8641229,,kidneybeans
123,13,60,28.04017039,24.44224529,4.425247828,230.597259,,kidneybeans
72,85,56,36.87907817,73.85700404,7.041609438,266.3948378,,kidneybeans
95,136,108,26.6244776,57.88411036,4.301450194,174.8235918,,kidneybeans
20,77,22,14.04297981,97.36158124,5.885294759,298.6934588,,kidneybeans
138,74,126,26.25123388,62.29971838,6.4407688,221.5059644,,grapes
1,119,50,13.14348041,31.14482568,4.628236475,145.4971045,,kidneybeans
121,77,26,30.49731964,91.89100455,4.742603324,146.8169079,,coffee
112,49,100,17.58219954,86.78157695,4.59458603,138.9806681,,kidneybeans
93,115,28,10.60690264,62.31820584,8.79483994,277.3238999,,grapes
128,52,132,32.31699032,53.96970821,4.146960717,157.7081929,,kidneybeans
54,144,5,14.41271025,84.18343765,7.543778067,164.2680611,,grapes
104,64,3,27.5207107,20.69195923,7.300067894,272.3902449,,kidneybeans
82,13,92,12.65661905,26.44093259,4.899183997,281.832863,,kidneybeans
20,28,57,37.1359329,43.86100799,5.226507468,173.3487206,,kidneybeans
81,133,79,32.89875884,21.01841933,8.484086248,49.26988511,,grapes
62,149,52,12.69803756,61.89308194,6.743154778,61.22780589,,kidneybeans
24,136,38,12.71566201,48.99164339,6.910540282,94.10229645,,kidneybeans
4,8,28,39.12839905,27.79994658,8.919095602,30.48368528,,grapes
148,29,144,14.59161162,44.71638839,8.8908377,22.16003805,,kidneybeans
90,25,75,13.14575384,15.58438828,8.296343286,34.84908092,,kidneybeans
47,121,73,20.84234286,33.23769318,6.286063245,128.1458769,,kidneybeans
63,17,50,35.31018521,51.28856952,6.350342324,169.701066,,kidneybeans
98,52,66,36.98045257,49.43159702,6.64681382,269.1510714,,kidneybeans
149,26,4,32.74324376,48.66931768,4.466422531,22.9470557,,kidneybeans
98,52,119,29.46206946,82.24648459,8.373745356,295.9512358,,kidneybeans
128,89,132,30.41681781,45.70475886,7.520761389,240.6511955,,kidneybeans
139,0,121,34.98524863,16.08723442,6.231822627,81.85739949,,kidneybeans
47,100,113,30.15938348,19.0211406,7.479059406,77.26515561,,kidneybeans
84,100,102,27.71181305,41.08221276,8.432161159,134.834911,,kidneybeans
143,7,106,10.741843,80.35730599,7.313235737,87.02454023,,coffee
69,132,147,10.35676816,22.18034995,8.445023469,220.347652,,kidneybeans
138,90,13,24.71768811,60.55168598,5.366882173,121.2207802,,grapes
57,65,63,18.35504498,84.91156045,6.482480387,152.1184845,,coffee
147,126,139,17.16841538,39.80917802,6.673084846,164.3965454,,grapes
89,74,3,29.48135572,60.64018099,7.257502727,180.2426648,,kidneybeans
129,139,105,30.71980924,34.4767719,4.280228945,137.5539699,,kidneybeans
148,76,119,10.16588182,88.81961272,7.125529649,59.03295901,,kidneybeans
84,97,32,27.19664704,71.10190433,8.742842623,65.83649175,,kidneybeans
125,37,38,12.52822954,91.8747938,7.206615719,175.4519334,,grapes
36,14,73,13.1848227,56.89368989,4.04816327,229.0380458,,kidneybeans
145,58,124,22.56376318,27.56977198,6.429705732,202.0428012,,coffee
67,44,121,11.87296802,10.92556386,8.052682131,169.4770254,,kidneybeans
64,37,127,25.31377752,55.85587199,7.026657419,25.87560994,,kidneybeans
6,59,91,34.58841142,35.393779,5.329300874,113.2898903,,grapes
48,96,137,21.8365358,89.66752864,5.533902332,53.21164822,,grapes
6,116,101,19.47435086,63.86552688,4.275600793,15.25121153,,grapes
74,37,36,27.20667018,30.15679635,8.609855867,201.4329625,,kidneybeans
85,28,14,13.76703397,64.63912934,6.519570916,88.48595071,,kidneybeans
63,113,47,13.01279467,30.76048231,5.577635397,186.179109,,kidneybeans
128,85,16,17.19044883,38.05776739,7.082562501,200.8023883,,kidneybeans
10,75,88,12.47752059,43.88272195,7.040288701,259.585636,,grapes
0,112,142,24.82702871,50.34305009,8.746237594,116.8923303,,mango
48,73,136,35.82095781,54.43783043,6.636667337,176.0413222,,grapes
95,25,97,10.58610017,30.40919651,6.801543875,99.19046058,,kidneybeans
24,88,75,23.42025514,17.24450117,4.919716381,81.6207233,,kidneybeans
40,83,24,38.51718661,33.31480737,7.746964611,117.9417038,,kidneybeans
116,69,135,33.72196111,70.40952525,6.780087581,267.2975851,,grapes
99,83,149,16.02771325,51.60372041,8.836483776,120.3018767,,kidneybeans
0,139,145,32.75231317,67.3487497,7.844087762,230.4827923,,mango
87,88,145,15.76138159,34.314032,6.665363593,50.86842183,,kidneybeans
93,108,47,12.48422791,82.90267095,6.424327856,204.6395006,,grapes
77,62,138,13.98884847,90.55680408,4.575284764,98.38137578,,kidneybeans
66,113,51,12.49412224,96.69449308,5.871062948,57.63109744,,kidneybeans
32,144,113,27.86117115,13.38520193,8.910092763,238.7556092,,kidneybeans
129,8,10,20.41824066,44.36771617,8.830003033,61.92731281,,kidneybeans
30,36,126,10.29979353,18.64835096,8.767822582,184.8127366,,banana
39,13,13,12.23468668,87.87723714,8.177193526,108.1736869,,kidneybeans
37,12,2,19.59636213,39.86267936,6.726561351,242.9422554,,coffee
20,118,136,13.56933029,35.44919989,5.629339093,33.59209152,,kidneybeans
28,67,1,36.86078447,19.48865672,4.866268272,177.8149684,,kidneybeans
112,95,118,15.25204357,87.10659022,5.650835491,298.9066379,,kidneybeans
115,28,56,20.66670735,17.24170923,5.53849105,223.3973653,,kidneybeans
22,84,3,21.26902289,47.93081227,5.265781092,131.5774727,,banana
26,21,141,18.32654219,44.94366542,5.752533584,197.1047767,,kidneybeans
93,37,92,35.78909231,43.57526948,6.059547464,294.7155654,,grapes
23,138,141,38.95978737,10.76741559,8.995802543,172.8400132,,kidneybeans
14,129,3,25.46593212,23.64765793,5.559270538,262.202256,,grapes
91,123,87,14.10647993,83.31001365,4.485287251,33.05380953,,grapes
143,43,116,24.73962586,95.03990988,6.14975594,293.0146886,,coffee
116,91,83,24.9262558,16.58710805,8.403099445,137.8380629,,grapes
64,15,122,32.5586802,32.51123445,5.950613622,123.802417,,kidneybeans
102,147,66,10.18845777,86.32506331,7.214283643,214.4932857,,kidneybeans
129,19,15,24.31484572,43.04375319,5.302612437,99.99326977,,kidneybeans
44,146,19,22.69510295,66.63196665,7.255919818,213.0786263,,grapes
25,71,88,17.13930021,64.47557962,7.04624515,116.6574961,,coffee
52,78,68,11.59687829,36.42299635,4.575373948,149.601565,,grapes
124,140,51,18.58715641,33.06437858,6.835605457,174.7192179,,grapes
123,83,122,28.7309682,30.77394887,4.203567001,26.49970496,,kidneybeans
4,103,38,38.21557866,73.86805304,7.605110522,189.9694006,,grapes
29,120,41,16.06783613,22.84433895,5.611515634,180.8144448,,kidneybeans
55,13,81,20.20173716,92.96343301,6.34625626,201.6817073,,kidneybeans
80,138,112,34.16164756,56.07775883,7.355506598,282.9477323,,coffee
73,65,96,33.07682757,72.08019423,8.882070617,142.7793239,,mango
9,121,83,22.88743091,96.83583471,5.028787911,82.43068964,,coffee
21,91,92,17.73446174,54.97741558,8.352797262,285.9660308,,grapes
121,23,114,38.5049674,53.65656514,4.660952602,135.6209206,,coffee
67,34,77,37.31823822,66.39672111,8.981773707,59.52881249,,kidneybeans
25,103,53,10.02731397,37.10726469,4.520132434,123.9236174,,coffee
7,108,14,16.15877692,32.98712268,8.279215453,277.584527,,grapes
15,2,33,13.10442436,34.74477043,6.519622946,124.4267997,,coffee
110,54,53,18.77624893,13.40293756,7.124679401,149.8102139,,kidneybeans
19,136,123,29.49793353,66.10197106,5.195277947,120.0618437,,banana
56,22,22,12.89288489,87.00888989,7.653878416,212.4049143,,mango
138,41,95,39.96016036,36.04541595,8.696496037,137.687199,,grapes
132,119,114,15.03050667,90.53895332,7.839759692,185.4901119,,kidneybeans
109,133,100,25.27185496,86.24902325,7.622597966,285.4525146,,grapes
144,66,146,12.56243115,91.34743669,6.895551414,188.7020904,,grapes
126,92,17,22.17704974,45.93867494,6.02533233,110.1944899,,kidneybeans
121,29,45,27.43039367,96.12293306,5.130858676,187.100511,,coffee
97,139,73,32.85596789,88.01912994,4.740160135,23.31944848,,kidneybeans
122,133,11,35.34813044,56.03263593,8.711148526,255.0743942,,kidneybeans
136,62,89,36.24922326,89.01722914,5.754463778,55.83457998,,kidneybeans
113,29,49,20.22919964,29.22578572,5.316706215,213.8981029,,kidneybeans
79,52,35,17.19599874,67.10072856,5.457791945,39.14123726,,kidneybeans
95,59,135,21.60071745,82.00456342,5.418255671,25.26428447,,kidneybeans
30,120,100,35.74300373,45.63153108,8.764996744,293.2884928,,banana
23,29,25,30.85894264,62.8847739,6.091899585,231.4552535,,kidneybeans
107,131,149,28.64167844,29.66974683,8.898062701,220.3257622,,kidneybeans
132,47,21,33.98956016,33.20848761,6.500239104,281.2324075,,kidneybeans
93,110,10,26.02860069,91.02900322,5.903302744,245.7829202,,grapes
96,71,8,37.83140427,36.44793339,8.667039291,89.96104294,,coffee
2,56,9,17.61349283,56.84442455,7.029976695,119.4484672,,mango
7,112,64,31.18407342,17.14787115,8.354903249,91.47363406,,grapes
131,79,50,35.54271769,11.90537855,6.294390452,102.6496705,,kidneybeans
12,118,129,34.44747874,40.17671252,7.666504401,152.3179706,,kidneybeans
25,146,54,10.48262726,20.60408399,5.652284874,262.1614097,,coffee
15,89,59,21.61999301,33.25419479,6.212771366,142.4196584,,coffee
70,139,17,33.46146785,72.65004878,6.083046902,69.09430296,,kidneybeans
56,0,48,33.79070406,70.99947329,7.483153,23.67663812,,mango
78,79,14,11.60564909,18.46768899,4.079410253,61.49143416,,coffee
36,91,66,39.79252289,13.13224148,7.679405987,263.4047739,,kidneybeans
99,132,85,38.36284427,96.43298415,6.617013746,157.5281583,,kidneybeans
111,50,134,14.23398999,77.89111809,7.270839167,106.3086219,,kidneybeans
142,5,88,17.12172284,59.97776584,8.577938019,76.34781825,,kidneybeans
142,133,5,36.63162095,31.05808269,5.542036773,270.5522808,,kidneybeans
91,17,81,13.57182822,50.81674645,8.6092202,228.9638162,,grapes
52,129,54,36.2896017,96.09402822,6.018650707,144.0678718,,grapes
100,71,99,38.81175127,97.53869572,4.478924796,119.9569545,,banana
101,98,140,19.8376917,66.73403,4.204474553,172.6834787,,kidneybeans
59,149,137,32.08478601,83.16350699,8.099569771,257.630512,,kidneybeans
100,109,44,36.80349672,94.69667212,5.949538,76.74459712,,banana
149,40,90,15.11494293,14.87756578,7.423741237,59.99223854,,kidneybeans
117,28,8,10.99995232,89.3233202,4.124804891,105.5844368,,kidneybeans
145,120,21,22.47070361,19.69400875,8.282812635,71.68884607,,coffee
61,31,96,19.07767929,40.26853165,6.386710584,91.65017732,,coffee
38,80,28,32.27384575,90.67004006,6.372241522,249.5271136,,kidneybeans
43,2,74,17.04452422,96.77988729,5.581721892,268.920725,,kidneybeans
16,7,106,19.38525643,59.53312933,7.971687466,54.34025854,,kidneybeans
6,115,14,39.20137248,76.31055861,8.160198129,56.34574209,,grapes
94,48,45,22.69121382,73.18785412,5.768965088,199.0456756,,kidneybeans
18,40,82,22.7266953,46.65128203,7.006415138,30.83728507,,coffee
64,39,65,35.48952094,61.41606583,7.255126274,29.57225145,,kidneybeans
45,53,80,26.05919123,17.93217677,5.681087188,201.7493526,,kidneybeans
1,93,110,17.30917266,67.51008688,4.615075721,218.0986528,,kidneybeans
50,25,149,29.99938838,87.29024882,6.923803668,290.9735907,,grapes
149,31,110,15.75268558,80.89889383,8.460881383,147.8670837,,kidneybeans
11,12,26,30.10644581,15.84777314,8.410414885,53.98868909,,kidneybeans
37,97,73,11.85352318,39.66738876,7.941820535,130.2732918,,coffee
50,143,83,30.20876056,16.42520461,8.006922984,171.2369769,,grapes
23,31,15,29.91593302,81.62356539,7.448135235,280.2678496,,kidneybeans
115,4,52,27.02187303,75.76727302,4.785345845,118.9912952,,kidneybeans
67,34,50,13.84944962,35.13381926,4.293091676,29.1565486,,kidneybeans
40,88,46,18.0051695,10.24085234,4.605030553,213.3563692,,kidneybeans
16,34,9,38.55685127,25.35214424,5.290708555,143.9920758,,kidneybeans
48,74,141,34.57069785,24.69665032,4.009778239,204.3725308,,grapes
13,88,70,29.80857711,99.37157625,8.793270723,32.27993378,,kidneybeans
10,6,113,24.91872593,75.2278259,8.715111204,21.2588146,,grapes
91,11,83,16.23031755,39.49555122,7.095086108,193.2772233,,grapes
28,56,142,21.30654343,92.39171726,7.277483238,129.1544137,,kidneybeans
12,52,89,35.12017431,90.28944553,4.371462466,191.4232449,,kidneybeans
147,30,62,18.88098967,99.06602099,5.051753754,181.5846768,,grapes
82,112,41,15.87672117,11.58197708,6.019513249,26.16063781,,kidneybeans
129,131,60,17.00576802,27.84858117,8.076224635,221.5907778,,kidneybeans
149,86,127,16.0214721,82.88406419,5.047316348,60.68591377,,kidneybeans
63,121,76,17.06645873,74.32323599,5.961921509,90.07753272,,kidneybeans
75,89,114,13.91173117,68.30814799,7.012166246,117.8331693,,coffee
138,73,65,34.46545022,42.48968714,6.786544417,209.1474568,,grapes
85,68,48,15.62375192,83.46453707,5.159251311,34.40206293,,kidneybeans
54,35,91,19.2984049,12.5790429,5.462384226,268.350958,,grapes
69,68,106,12.20330139,72.79540782,7.669487324,61.89039188,,kidneybeans
29,80,113,39.89453622,38.14178397,5.247471461,242.0640552,,kidneybeans
17,55,61,33.21803851,30.70022556,6.726586965,38.20762679,,kidneybeans
148,59,37,10.95098226,13.66141852,7.725675516,265.4924756,,kidneybeans
96,29,145,31.58588853,23.34427589,7.61026318,136.1903814,,coffee
124,60,114,37.44505019,90.50768459,8.419664323,266.1945528,,grapes
44,81,79,29.69858681,68.23986945,6.999380834,260.2255107,,grapes
135,120,19,38.85580556,45.29171346,7.008207034,184.3589297,,grapes
41,75,123,30.03722554,66.28986308,4.843797152,161.3610627,,kidneybeans
128,9,61,21.05792236,54.82210961,4.106659684,133.4017739,,kidneybeans
137,78,30,31.30546213,31.0629988,4.627220244,33.01821416,,grapes
81,72,56,23.10448956,90.5036587,8.891201066,91.82365253,,grapes
55,141,54,32.925323,33.79859462,4.102582767,35.80976286,,kidneybeans
44,105,122,29.50143591,33.03127341,7.847344349,33.78058805,,grapes
44,144,11,11.77562022,20.46897637,8.313159017,272.5870296,,grapes
40,75,124,18.58191876,82.29806771,6.069302157,77.25008803,,kidneybeans
61,97,88,33.63992349,87.69072003,4.731196637,278.8689785,,coffee
97,37,96,13.07024834,86.6242819,5.280229656,114.80624,,kidneybeans
80,117,109,36.26261241,38.53404205,4.193848759,210.036091,,coffee
98,149,72,39.08229283,51.89339672,5.534246008,12.41677209,,kidneybeans
149,106,117,13.67789898,83.05108153,4.406417463,225.6001959,,kidneybeans
103,27,36,19.50907513,11.35411788,7.807787806,169.3416142,,kidneybeans
33,23,40,22.69540927,82.80212277,8.821307775,88.70891944,,grapes
54,10,135,38.68598813,50.95989865,5.195064004,282.3441872,,grapes
2,23,39,10.87157763,83.59980129,7.281439358,195.1573611,,mango
86,62,16,39.46233068,76.83678109,7.365187494,117.4506075,,grapes
105,65,49,31.70825159,30.3798599,4.952482823,75.55345665,,kidneybeans
97,103,120,24.25305539,31.50670093,4.032613873,150.0329212,,kidneybeans
126,27,39,25.14917345,49.34778287,6.094118488,216.0738255,,kidneybeans
44,35,102,21.75089965,16.54872747,8.430488494,271.4912377,,grapes
22,119,55,32.26107245,77.88227274,7.699971442,137.2444625,,banana
44,84,48,37.41749796,68.26529557,6.439153961,97.74410474,,grapes
21,22,27,20.361544,48.61107323,8.465992087,296.1260266,,grapes
147,139,55,35.96694052,67.47365926,5.897367719,131.1642025,,grapes
15,58,118,24.17232623,46.75126417,4.226443103,183.4130309,,coffee
102,140,83,23.75282608,84.93066919,4.901430766,227.4807068,,kidneybeans
35,118,126,15.88469252,69.76621349,7.980096142,158.0284048,,kidneybeans
87,17,54,33.36317358,82.49953709,4.559474961,175.3268597,,kidneybeans
58,38,7,18.44521996,89.58233354,8.365567683,227.1587071,,kidneybeans
115,126,48,24.55920085,50.43072439,6.762124797,209.6987793,,kidneybeans
5,113,29,36.93663284,20.98379467,7.656995996,61.89556742,,coffee
106,52,130,31.48271168,72.47556166,5.390468332,205.9910731,,kidneybeans
73,73,45,28.35130826,90.98749923,7.645626498,269.2742595,,mango
83,76,16,23.01694077,17.64872913,6.604881417,16.6818458,,coffee
61,15,107,12.51659618,28.1583228,8.779305907,170.6022861,,coffee
80,19,102,13.81935022,60.30759439,5.59204465,289.7407568,,coffee
24,93,52,33.32554755,77.40816026,8.558086835,42.09924881,,kidneybeans
31,105,81,23.98417428,69.21318622,5.239806671,96.73864877,,grapes
47,105,85,12.4753526,71.37053147,6.090351896,38.30010178,,kidneybeans
61,39,16,15.55397452,43.10830048,5.789129645,106.5134614,,coffee
102,147,62,30.32189109,38.26017243,7.333439559,33.88147433,,kidneybeans
40,52,129,32.21735731,93.7235918,4.186037141,77.4990062,,kidneybeans
0,28,40,28.11441757,58.19771465,8.077557072,73.15960056,,mango
127,144,118,22.26335697,82.78943947,4.640412026,195.2123195,,kidneybeans
46,40,35,36.24462199,88.08562486,7.708532358,53.73582032,,kidneybeans
116,49,21,35.22781957,22.46622731,8.393531532,262.8513129,,grapes
88,30,8,19.35542392,80.12662635,4.671061334,287.7762768,,kidneybeans
3,102,129,11.64483787,49.56113174,5.375945023,14.62532098,,kidneybeans
24,21,70,12.65365826,63.89084788,4.494384148,150.4395524,,kidneybeans
54,89,36,25.33298534,77.70155793,5.473081193,59.08466214,,grapes
46,58,114,35.09069395,38.7495382,6.770775455,210.2980486,,kidneybeans
50,5,7,19.81256859,95.07919165,5.831489138,140.8010146,,grapes
114,27,63,20.30156938,42.13239072,8.84417904,96.71491363,,kidneybeans
138,104,67,21.40115879,40.67849495,7.80241323,150.3689677,,grapes
69,16,97,20.40694575,19.49110147,8.998929622,39.77193163,,kidneybeans
63,129,53,22.74091971,23.56214339,5.531686107,214.6789112,,kidneybeans
83,77,16,38.69372403,24.56907219,5.086545771,188.1852447,,coffee
21,126,118,32.72281644,81.73806515,7.41063385,269.1234651,,grapes
90,10,119,10.77200555,59.48083192,7.142025635,264.2003018,,kidneybeans
5,106,26,21.09819105,91.78490494,6.083372376,216.8872457,,coffee
127,87,48,10.82771549,78.76252699,4.519604401,71.98869778,,kidneybeans
16,43,53,31.83648225,91.8714357,6.487449713,35.78010101,,kidneybeans
77,133,32,28.58463246,28.03224528,8.689277173,255.927105,,kidneybeans
4,22,91,22.80552012,97.23562114,4.70503365,148.7931308,,grapes
12,54,70,24.29061979,99.09555869,4.415895373,40.7166495,,kidneybeans
77,44,29,20.44094152,58.2305998,8.949380369,258.2625635,,kidneybeans
8,77,142,11.50067179,96.80585266,4.615415313,293.7738042,,kidneybeans
95,97,94,34.50512465,59.65991261,8.992532482,215.2886057,,kidneybeans
117,131,138,26.9751888,30.69228798,5.944420344,52.44354176,,kidneybeans
133,117,99,12.78351913,87.00486685,7.074388549,278.2626849,,coffee
42,128,128,32.56009022,94.72837482,6.575135009,139.7112419,,banana
72,48,103,25.48427495,17.66952991,5.381131022,120.2920212,,kidneybeans
149,53,135,26.26815967,80.38162182,4.038087766,133.8188465,,kidneybeans
90,67,106,15.32413295,62.29154319,4.457652012,131.1332533,,kidneybeans
126,20,38,18.59713071,86.74571412,8.488158288,115.2785046,,kidneybeans
29,102,129,13.72752077,50.03819023,8.280787428,26.37386337,,kidneybeans
63,125,147,10.78103076,65.09673442,7.871776709,177.3726267,,kidneybeans
44,20,116,33.44167441,47.67687775,8.74971627,230.0512476,,grapes
128,88,56,38.54320817,82.41381949,7.475278611,227.0928174,,kidneybeans
71,128,49,22.04008479,66.26118745,8.784371515,193.0623889,,kidneybeans
64,8,0,20.17877166,92.54666136,4.780495094,147.4641141,,kidneybeans
110,46,42,21.93579193,27.68114227,8.042936275,248.6917282,,kidneybeans
148,2,10,35.32063353,49.49407626,4.876976926,293.7700841,,kidneybeans
110,103,50,19.54238033,52.70681065,8.051461372,87.67599626,,kidneybeans
0,46,79,38.01686543,42.38838869,4.007556485,65.23841438,,mango
146,137,118,33.2725468,73.0986019,6.91021238,248.2224393,,coffee
14,108,2,32.247622,99.45036043,5.350269987,216.7953411,,grapes
31,95,94,32.07517072,50.42603514,5.433347041,16.08732764,,grapes
104,74,5,21.9567605,60.03941189,7.724257878,255.6687837,,kidneybeans
115,143,18,30.22719129,90.31369061,6.076616499,82.95229849,,kidneybeans
24,133,127,38.40472867,15.16000838,7.351389838,116.8446872,,kidneybeans
39,19,138,12.08101313,42.16920997,6.387516584,294.8676287,,kidneybeans
